ID,Name,Description,Manufacturer,Medicine Type,Unit,Category,Sub Category,Price,Purchase Price,MRP,Discount,Stock,Expiry Date,Batch Number,OTC,Prescription,Active,Created Date,Last Updated
"MED-2818","PROTHIADEN 75 TAB 1*15","","ABBOTT LABS INDIA PVT. LTD.","","","Diabetes Care","Oral Hypoglycemics","346.8","320.55","408","15","2","1/11/2027","1047882","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 3:11:14 pm"
"MED-2833","THYRONORM 75 MG 1","","ABBOTT LABS INDIA PVT. LTD.","","","Cardiovascular","Beta Blockers","156.37","140.17","183.97","15","12","1/7/2027","1047818","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-2645","T HARD CERVICAL COLLAR L","","FRANCO INDIAN PHARMA","","","Children's Medicine","wewerwer","436.05","1433","513","15","3","","1052560","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2652","T ELBOW SUPPORT XL","","FRANCO INDIAN PHARMA","","","Skin Care","Eczema Relief","204","121.9","240","15","2","","1052254","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2678","DERMI COOL POWDER 50GM","","GENERAL","","","Skin Care1","Vitamin D","43.83","42.86","51.56","15","4","1/3/2028","1051848","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-2680","BOURNVITA 200GM 1*200","","GENERAL","","","Digestive Health","Antacids","25500","23238","30000","15","0","","1051841","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-2706","JAPANI OIL 15ML","","GENERAL","","","Pain Relief","Muscle Pain","157.79","129.5","185.63","15","1","1/1/2028","1051521","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2729","SPRAY MINT","","COSMETICS ITEMS","","","Mental Health","Anxiety & Panic Care","0","0","0","0","0","1/1/2029","1051153","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2731","PANCHSAKAR CHURNA (DB) 60GM","","COSMETICS ITEMS","","","Children's Medicine","Antifungal","76.5","53.33","90","15","3","1/9/2026","1051060","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-2748","BUDS 100 (LOVETT) 1","","COSMETICS ITEMS","","","Cold & Flu","Cough Suppressants","0","0","0","0","0","","1050659","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2765","VICCO VAJRADANTI PAST 100G 1","","COSMETICS (VICCO)","","","Antibiotics","Cephalosporins","67.74","0","79.69","15","0","","1050396","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2777","JOHNSON BABY SHAMPOO 50ML 1*50G","","COSMETICS (JOHNSONS)","","","Cold & Flu","Cough Suppressants","2635","2557","3100","15","0","","1050051","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-2803","THYRONORM 25MG TAB 1","","ABBOTT LABS INDIA PVT. LTD.","","","Mental Health","Anxiety & Panic Care","157.59","141.26","185.4","15","5","1/10/2027","1047940","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-2822","HEPTRAL 400MG TAB 1*10","","ABBOTT LABS INDIA PVT. LTD.","","","Diabetes Care","Rapid-Acting Insulin","1201.39","1009.5","1413.4","15","6","1/4/2027","1047849","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-2843","OVRAL G TAB 1","","WYETH LEDERLE","","","Diabetes Care","Rapid-Acting Insulin","273.8","245.42","322.12","15","4","1/6/2027","1047370","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2670","GLUCON D REGULAR 250GM","","GENERAL","","","Digestive Health","Anti-Diarrheal","67.15","57.14","79","15","0","","1051970","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2717","HEMPUSHPA SYP(BIG) 450ML","","COSMETICS ITEMS","","","Skin Care1","Vitamin D","459","399","540","15","1","1/3/2028","1051357","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2722","BORO PLUS 20gm 1","","COSMETICS ITEMS","","","Pain Relief","Joint Pain","35.86","35.35","42.19","15","10","","1051264","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-2728","VASMOLL-33 OIL 50ML","","COSMETICS ITEMS","","","Digestive Health","Laxatives","26.47","26.48","31.14","15","0","1/4/2027","1051192","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2744","HAZMOLA BOTTLE IMLI 1","","COSMETICS ITEMS","","","Mental Health","Anxiety & Panic Care","59.5","60","70","15","0","","1050864","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-2747","DOVE SOAP 1*75G","","COSMETICS ITEMS","","","Vitamins & Supplements","Probiotics","4143.75","3825","4875","15","0","","1050756","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2753","AMUL SPRAY 500MG 1","","COSMETICS ITEMS","","","Cardiovascular","ACE Inhibitors","215.05","224.8","253","15","0","","1050559","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2767","VASELINE LOTION 200ML","","COSMETICS (VASELINE)","","","Pain Relief","Joint Pain","157.32","160.25","185.08","15","1","","1050390","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2800","DIGENE TAB  1*15","","ABBOTT LABS INDIA PVT. LTD.","","","Digestive Health","Antacids","23.33","22.95","27.45","15","17","1/3/2028","1047949","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-2807","T CAST SHOE L L","","FRANCO INDIAN PHARMA","","","Cold & Flu","Cough Suppressants","687.65","809","809","15","2","","1047928","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2815","T ANKLET M","","FRANCO INDIAN PHARMA","","","Digestive Health","Anti-Diarrheal","289","161.9","340","15","2","","1047889","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2820","T ANKLE BRACE S S","","FRANCO INDIAN PHARMA","","","Children's Medicine","wewerwer","712.3","838","838","15","2","","1047862","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2837","PACITANE 2MG TAB 1*30","","WYETH LEDERLE","","","Allergy Relief","Antihistamines","36.98","35.7","43.5","15","2","1/10/2028","1047439","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-2847","ZEDEX SYP 100ML","","WOCKHARDT LTD","","","Antibiotics","Macrolides","152.6","135.18","179.53","15","6","1/8/2027","1047120","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-2850","NADOXIN C CREAM 10GM","","WOCKHARDT LTD","","","Antibiotics","Penicillins","160.97","144.29","189.38","15","1","1/4/2027","1047020","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2855","DICLOMOL TAB 1*10","","WIN MEDICARE LTD.","","","Cold & Flu","Decongestants","89.68","88.2","105.5","15","6","1/12/2027","1046811","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2878","VIZYLAC RICH 1*10","","FRANCO INDIAN PHARMA","","","Skin Care1","Vitamin D","160.99","144.3","189.4","15","4","1/4/2027","1046061","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2642","T HARD CERVICAL COLLAR S","","FRANCO INDIAN PHARMA","","","Vitamins & Supplements","Probiotics","436.05","513","513","15","2","","1052624","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2650","BURNOL OINT 15GM","","KARE LABS PVT. LTD.","","","Children's Medicine","wewerwer","72.93","50.48","85.8","15","4","","1052338","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2669","GLUCON D REGULAR 100GM","","GENERAL","","","Antibiotics","Cephalosporins","34","28.57","40","15","0","1/1/2027","1051971","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2691","T ELBOW SUPPORT L","","FRANCO INDIAN PHARMA","","","Digestive Health","Antacids","217.6","121.9","256","15","0","","1051704","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2705","NO MARKS CREAM 12GM","","GENERAL","","","Allergy Relief","Nasal Sprays1","136","49.11","160","15","2","","1051523","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2735","MEDIKER SHAMPOO (POUCH)","","COSMETICS ITEMS","","","Skin Care1","Vitamin D","10.2","9.82","12","15","14","","1050998","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2749","BREAST PUMP (INOCENTE) 1","","COSMETICS ITEMS","","","Cold & Flu","Cough Suppressants","0","0","0","0","0","","1050652","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2751","T ELASTIC SHOULDER IMMOB XL","","FRANCO INDIAN PHARMA","","","Allergy Relief","Nasal Sprays1","914.6","1076","1076","15","1","","1050621","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2756","BOURNVITA 1KG 1 KG","","COSMETICS ITEMS","","","Allergy Relief","Nasal Sprays1","430.1","414.29","506","15","1","","1050511","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2763","VICCO PASTE 200GM","","COSMETICS (VICCO)","","","Allergy Relief","Antihistamines","127.5","121.8","150","15","0","","1050398","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-2783","MEFTAL FORTE TAB 1*10","","BLUE CROSS","","","Antibiotics","Penicillins","36.64","33","43.1","15","6","1/8/2028","1049193","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-2827","THYRONORM 88 1*30","","ABBOTT LABS INDIA PVT. LTD.","","","Skin Care","Antifungal","5387.39","4829.1","6338.1","15","0","1/7/2027","1047832","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2836","EUKROMA TUBE 20GM","","YASH PHARMA","","","Digestive Health","Laxatives","134.04","120.15","157.69","15","2","1/3/2027","1047442","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2844","VILDAPRIDE M 500 1*15","","WYETH LEDERLE","","","Cold & Flu","Cough Suppressants","147.9","124.35","174","15","0","1/6/2027","1047352","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2858","HEPAMERZ TAB 1*10","","WIN MEDICARE LTD.","","","Antibiotics","Penicillins","233.49","209.3","274.7","15","9","1/1/2027","1046792","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-2872","SENSODENT-KF TOOTHPAST 75G","","WARREN PHARMA LTD","","","Mental Health","Anxiety & Panic Care","116.03","92.55","136.5","15","2","","1046321","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-2654","MEDIKER OIL 50ML PCS","","GENERAL","","","Skin Care","Acne Treatment","45.9","47.62","54","15","8","1/1/2027","1052238","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-2662","MOOV SPRAY 15G 15G","","GENERAL","","","Diabetes Care","Oral Hypoglycemics","84.15","76.19","99","15","4","","1052117","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-2683","JOHNSON BABY SOAP 75GM 1*75GM","","GENERAL","","","Skin Care","Antifungal","3952.5","3972.75","4650","15","0","","1051760","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2686","JOHNSON BABY OIL 50ML 1*50ML","","GENERAL","","","Skin Care1","Vitamin D","3187.5","2740","3750","15","0","","1051756","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2738","LAXMAN REKHA 1","","COSMETICS ITEMS","","","Cardiovascular","Beta Blockers","15.13","10.59","17.8","15","9","1/1/2028","1050947","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2739","KEOKARPIN OIL 50ML 1","","COSMETICS ITEMS","","","Digestive Health","Laxatives","18.91","21.43","22.25","15","0","1/1/2028","1050936","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2755","CORN CAPS 1PC","","COSMETICS ITEMS","","","Pain Relief","Joint Pain","31.88","4.76","37.5","15","39","1/1/2027","1050517","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-2759","PONDS POWDER 100GM","","COSMETICS ITEMS","","","Cardiovascular","Statins","106.25","96.3","125","15","0","","1050443","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2778","JOHNSON BABY SHAMPOO 100M 1*100G","","COSMETICS (JOHNSONS)","","","Allergy Relief","Nasal Sprays1","9435","9133","11100","15","0","","1050029","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2821","TRIOBIMET 2MG TAB 1*10","","ABBOTT LABS INDIA PVT. LTD.","","","Digestive Health","Laxatives","195.33","175.1","229.8","15","6","1/4/2027","1047853","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2841","T ABDOMINAL SUPPORT S","","FRANCO INDIAN PHARMA","","","Digestive Health","Laxatives","731.85","861","861","15","2","","1047376","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2656","COLGATE 100GM","","GENERAL","","","Vitamins & Supplements","Probiotics","59.5","60.61","70","15","4","","1052208","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-2658","COLGATE PASTE 200GM","","GENERAL","","","Vitamins & Supplements","Omega-3 Fatty Acids","112.69","114.8","132.58","15","0","1/2/2028","1052185","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2659","DABUR AMLA LITE OIL 100ML","","GENERAL","","","Allergy Relief","Nasal Sprays1","0","0","0","0","0","","1052174","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2665","T ELBOW SUPPORT S","","FRANCO INDIAN PHARMA","","","Antibiotics","Macrolides","217.6","256","256","15","2","","1052055","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2679","BOURNVITA 500GM BOX 1*500GM","","GENERAL","","","Diabetes Care","Long-Acting Insulin","114750","105950","135000","15","0","1/3/2028","1051842","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2702","MICROPORE TAPE 1 INCH 1PCS","","GENERAL","","","Pain Relief","Headache Relief","0","0","0","0","0","","1051544","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2704","GOOD NIGHT COMBI PACK PSC","","GENERAL","","","Allergy Relief","Nasal Sprays1","89.25","77.04","105","15","8","1/2/2027","1051528","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-2709","VICKS (TOFFEE) 1*1","","GENERAL","","","Allergy Relief","Nasal Sprays1","1.6","1","1.88","15","1005","","1051515","No","No","Yes","11/12/2025, 6:25:24 pm","1/3/2026, 12:03:44 am"
"MED-2716","PEARS SOAP BLUE 1*75","","COSMETICS PEARS","","","Cardiovascular","Statins","3570","3703.5","4200","15","0","","1051375","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2720","LACTO CALAMINE 120ML LOT 1*120ML","","COSMETICS ITEMS","","","Cold & Flu","Cough Suppressants","26520","23533.2","31200","15","0","","1051288","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2725","ROGHAN BADAM SIRIN 25ML","","COSMETICS ITEMS","","","Digestive Health","Antacids","112.2","92.38","132","15","2","","1051235","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 10:21:55 pm"
"MED-2737","MARGO SOAP 75GM","","COSMETICS ITEMS","","","Antibiotics","Macrolides","79.42","82.39","93.43","15","0","","1050987","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-2745","GHRIT KUMARI OIL","","COSMETICS ITEMS","","","Mental Health","Anxiety & Panic Care","0","49.18","0","0","2","1/1/2027","1050852","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2750","T ELASTIC SHOULDER IMMOB.S S","","FRANCO INDIAN PHARMA","","","Skin Care","Antifungal","914.6","1076","1076","15","2","","1050641","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2773","HEAD @ SHOULDER SH. 180ML 1","","COSMETICS (PANTENE)","","","Digestive Health","Anti-Diarrheal","199.75","151.62","235","15","0","1/11/2026","1050190","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2776","JOHNSON BABY SHAMPOO 200M 1*200ML","","COSMETICS (JOHNSONS)","","","Skin Care","Acne Treatment","40800","35060","48000","15","0","","1050057","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2782","MICA 500MG VIAL","","BRAWN","","","Digestive Health","Laxatives","98.37","88.18","115.73","15","4","1/6/2027","1049477","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-2786","MEFTAL SPAS TAB 1*10","","BLUE CROSS","","","Mental Health","Anxiety & Panic Care","44.2","39.3","52","15","14","1/5/2028","1049098","No","No","Yes","11/12/2025, 6:25:24 pm","28/2/2026, 10:26:41 am"
"MED-2795","CREMALAX TAB 1*6","","ABBOTT LABS INDIA PVT. LTD.","","","Antibiotics","Cephalosporins","64.72","58.02","76.14","15","27","1/2/2028","1047964","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2802","T CAST SHOE ROCKER M M","","FRANCO INDIAN PHARMA","","","Allergy Relief","Nasal Sprays1","687.65","809","809","15","1","","1047946","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2812","SIMILAC NEOSURE 400GM","","ABBOTT LABS INDIA PVT. LTD.","","","Diabetes Care","Long-Acting Insulin","582.39","593.67","685.17","15","0","1/6/2028","1047904","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2826","DIGECAINE SYP 170ML","","ABBOTT LABS INDIA PVT. LTD.","","","Mental Health","Anxiety & Panic Care","188.39","168.85","221.63","15","4","1/9/2026","1047838","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-2839","FOLVITE 5MG TAB 45","","WYETH LEDERLE","","","Skin Care1","Vitamin D","1.37","1.32","1.61","15","0","1/12/2026","1047418","No","No","Yes","11/12/2025, 6:25:24 pm","28/2/2026, 12:57:12 pm"
"MED-2842","OVRAL-L TAB 21TAB","","WYETH LEDERLE","","","Children's Medicine","Antifungal","57.5","58.32","67.65","15","2","1/11/2027","1047372","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2866","ACCU PAPER TAPE 5 MTR 5CM CM","","FRANCO INDIAN PHARMA","","","Skin Care1","Vitamin D","434.3","26.66","510.94","15","2","1/6/2028","1046560","No","No","Yes","11/12/2025, 6:25:24 pm","1/3/2026, 3:55:31 pm"
"MED-2877","POTKLOR SYP 200ML","","WALTER BUSHNELL","","","Cardiovascular","Beta Blockers","54.48","51.28","64.1","15","3","1/7/2027","1046185","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-2666","WHISPER ULTRA 7PADS","","GENERAL","","","Cold & Flu","Fever Reducers","93.5","99.1","110","15","6","","1051986","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2714","DABUR DASHMULARISHTA SYP SYP 450ML","","COSMETICS (DABUR)","","","Children's Medicine","Antifungal","0","0","0","0","0","1/10/2027","1051387","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2758","BORO PLUS 40GM 1","","COSMETICS ITEMS","","","Vitamins & Supplements","Probiotics","71.4","71.43","84","15","10","","1050492","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2762","VICCO PASTE 100GM","","COSMETICS (VICCO)","","","Digestive Health","Antacids","67.74","68.99","79.69","15","0","1/6/2027","1050400","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2787","COSCOPIN LINCTUS 100ML","","B.E LTD.","","","Skin Care","Eczema Relief","109.57","98.21","128.91","15","3","1/12/2026","1048990","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-2788","T CHEST BINDER XL","","FRANCO INDIAN PHARMA","","","Cardiovascular","Statins","1054","1240","1240","15","1","","1048933","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-2814","ZOLFRESH-5MG 1*15","","ABBOTT LABS INDIA PVT. LTD.","","","Skin Care","Acne Treatment","90.27","75.75","106.2","15","8","1/3/2028","1047890","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2845","T ABDOMINAL SUPPORT M","","FRANCO INDIAN PHARMA","","","Skin Care1","Vitamin D","731.85","410.48","861","15","1","","1047268","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2851","ZEDEX SF SYP 1*100ML","","WOCKHARDT LTD","","","Mental Health","Anxiety & Panic Care","16176.35","14500","19031","15","0","1/9/2027","1046989","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2873","SENSODENT-K TOOTHPAST 75G","","WARREN PHARMA LTD","","","Children's Medicine","wewerwer","107.58","91.53","126.56","15","0","","1046320","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2641","ZURIG 40 TAB 1*30","","CADILA","","","Vitamins & Supplements","Omega-3 Fatty Acids","218.54","195.9","257.1","15","2","1/4/2027","1052632","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2648","ZYROP 4000MG INJ 1VOI","","CADILA","","","Cardiovascular","Statins","1336.36","400","1572.19","15","3","1/5/2026","1052501","No","No","Yes","11/12/2025, 6:25:24 pm","1/3/2026, 1:03:18 pm"
"MED-2657","ARODENT G/P 50GM","","GENERAL","","","Antibiotics","Macrolides","84.15","70.54","99","15","1","1/2/2028","1052202","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2715","DABUR TRIPHLA CHURNA 120GM","","COSMETICS (DABUR)","","","Cardiovascular","ACE Inhibitors","0","0","0","0","0","","1051381","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2718","SAVLON SOAP 75MG","","COSMETICS ITEMS","","","Antibiotics","Penicillins","23.59","20.69","27.75","15","0","1/3/2028","1051347","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2734","MEDIMIX SOAP (BIG) 1","","COSMETICS ITEMS","","","Children's Medicine","Antifungal","0","0","0","0","0","1/4/2027","1051001","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2769","PONDS FACE WASH 50GM 1","","COSMETICS (PONDS)","","","Cardiovascular","Statins","0","0","0","0","0","","1050282","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-2771","VICKS VAPORUB 5GM","","COSMETICS (PANTENE)","","","Pain Relief","Muscle Pain","21.25","17.88","25","15","5","1/8/2027","1050206","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
